record_id,datetime,date,time,month,day_of_week,hour,is_weekend,is_rush_hour,festival_season,origin_city,destination_city,origin_region,mode,operator,season,rainfall_mm,temperature_c,humidity_pct,distance_km,passenger_count,incident_type,congestion_level,travel_time_min,delay_min,is_anomaly,origin_lat,origin_lon,dest_lat,dest_lon
374,2024-09-21 08:00:00,2024-09-21,08:00:00,9,5,8,1,1,NoFestival,Trincomalee,Anuradhapura,East,Bus,SLTB,Southwest monsoon,0.0,31.0,66.3,94.4,33.0,NoIncident,39.0,262.6,67.0,1,8.5874,81.2152,8.3114,80.4037
80,2024-04-18 11:00:00,2024-04-18,11:00:00,4,3,11,0,0,Sinhala & Tamil New Year,Kurunegala,Kandy,Northwest,Motorcycle,Private,Inter-monsoon,7.28,30.0,85.2,37.0,1.0,NoIncident,59.0,72.8,28.6,0,7.4863,80.3623,7.2906,80.6337
1554,2025-08-12 17:00:00,2025-08-12,17:00:00,8,1,17,0,1,NoFestival,Trincomalee,Galle,East,Motorcycle,Private,Southwest monsoon,4.13,30.9,69.9,304.7,1.0,NoIncident,55.0,547.0,202.1,1,8.5874,81.2152,6.032,80.2168
1670,2025-12-16 12:00:00,2025-12-16,12:00:00,12,1,12,0,0,NoFestival,Batticaloa,Kandy,East,Tuk-tuk,Private,Northeast monsoon,0.0,28.4,71.2,126.8,2.0,NoIncident,31.0,310.8,62.9,1,7.717,81.7,7.2906,80.6337
2132,2025-10-18 19:00:00,2025-10-18,19:00:00,10,5,19,1,1,NoFestival,Trincomalee,Negombo,East,Private vehicle,Private,Northeast monsoon,47.68,31.7,97.3,215.9,1.0,NoIncident,70.0,600.0,149.3,1,8.5874,81.2152,7.2083,79.8358
4440,2025-09-25 12:00:00,2025-09-25,12:00:00,9,3,12,0,0,NoFestival,Galle,Jaffna,Southwest,Train,Sri Lanka Railways,Southwest monsoon,37.6,28.9,81.6,404.1,130.0,NoIncident,,600.0,157.5,1,6.032,80.2168,9.6615,80.0255
466,2025-09-23 18:00:00,2025-09-23,18:00:00,9,1,18,0,1,NoFestival,Anuradhapura,Trincomalee,NorthCentral,Tuk-tuk,Private,Southwest monsoon,4.3,28.3,63.3,94.4,2.0,NoIncident,46.0,385.1,,1,8.3114,80.4037,8.5874,81.2152
249,2025-09-26 23:00:00,2025-09-26,23:00:00,9,4,23,0,0,NoFestival,Kandy,Trincomalee,Central,Private vehicle,Private,Southwest monsoon,0.0,26.6,65.8,157.8,2.0,NoIncident,43.0,277.8,74.1,1,7.2906,80.6337,8.5874,81.2152
932,2025-12-08 15:00:00,2025-12-08,15:00:00,12,0,15,0,0,NoFestival,Jaffna,Kurunegala,North,Train,Sri Lanka Railways,Northeast monsoon,0.0,28.3,64.1,244.7,,NoIncident,37.0,383.7,96.9,1,9.6615,80.0255,7.4863,80.3623
1336,2025-03-22 09:00:00,2025-03-22,09:00:00,3,5,9,1,1,NoFestival,Kurunegala,Galle,Northwest,Bus,Private,Inter-monsoon,0.0,29.7,58.0,162.5,28.0,NoIncident,45.0,600.0,170.5,1,7.4863,80.3623,6.032,80.2168
4525,2024-10-29 18:00:00,2024-10-29,18:00:00,10,1,18,0,1,NoFestival,Colombo,Kandy,Southwest,Tuk-tuk,Private,Northeast monsoon,0.0,28.5,63.7,94.3,3.0,NoIncident,98.0,513.4,326.0,1,6.9271,79.8612,7.2906,80.6337
1339,2024-05-22 22:00:00,2024-05-22,22:00:00,5,2,22,0,0,NoFestival,Negombo,Ratnapura,Southwest,Bus,SLTB,Southwest monsoon,33.47,32.1,74.6,82.4,25.0,NoIncident,55.0,441.8,197.0,1,7.2083,79.8358,6.7056,80.3847
1407,2024-09-02 15:00:00,2024-09-02,15:00:00,9,0,15,0,0,NoFestival,Galle,Kurunegala,Southwest,Bus,SLTB,Southwest monsoon,46.48,30.5,78.9,162.5,29.0,NoIncident,74.0,499.1,284.0,1,6.032,80.2168,7.4863,80.3623
1091,2025-03-14 03:00:00,2025-03-14,03:00:00,3,4,3,0,0,NoFestival,Batticaloa,Galle,East,Train,Sri Lanka Railways,Inter-monsoon,6.46,31.5,75.0,248.8,218.0,NoIncident,49.0,458.3,157.1,1,7.717,81.7,6.032,80.2168
4210,2024-09-25 13:00:00,2024-09-25,13:00:00,9,2,13,0,0,NoFestival,Negombo,Kurunegala,Southwest,Motorcycle,Private,Southwest monsoon,27.26,28.3,81.2,65.8,1.0,NoIncident,49.0,183.2,69.7,1,7.2083,79.8358,7.4863,80.3623
743,2025-11-22 03:00:00,2025-11-22,03:00:00,11,5,3,1,0,NoFestival,Kandy,Negombo,Central,Train,Sri Lanka Railways,Northeast monsoon,8.69,26.2,66.7,88.5,74.0,NoIncident,34.0,93.1,25.9,0,7.2906,80.6337,7.2083,79.8358
2324,2025-08-31 02:00:00,2025-08-31,02:00:00,8,6,2,1,0,NoFestival,Kurunegala,Ratnapura,Northwest,Tuk-tuk,Private,Southwest monsoon,4.32,29.7,77.8,86.8,2.0,Roadwork,37.0,335.7,125.6,1,7.4863,80.3623,6.7056,80.3847
3602,2024-12-29 05:00:00,2024-12-29,05:00:00,12,6,5,1,0,Christmas/New Year,Batticaloa,Ratnapura,East,Bus,Private,Northeast monsoon,10.73,27.4,71.1,183.6,15.0,NoIncident,41.0,458.8,140.4,1,7.717,81.7,6.7056,80.3847
2124,2024-08-19 15:00:00,2024-08-19,15:00:00,8,0,15,0,0,NoFestival,Anuradhapura,Kandy,NorthCentral,Train,Sri Lanka Railways,Southwest monsoon,0.0,27.8,71.4,116.3,135.0,NoIncident,37.0,135.2,33.7,0,8.3114,80.4037,7.2906,80.6337
2095,2025-02-09 08:00:00,2025-02-09,08:00:00,2,6,8,1,1,NoFestival,Jaffna,Colombo,North,Bus,SLTB,Inter-monsoon,14.62,30.0,77.2,304.6,48.0,NoIncident,34.0,600.0,33.0,0,9.6615,80.0255,6.9271,79.8612
241,2024-01-20 18:00:00,2024-01-20,18:00:00,1,5,18,1,1,NoFestival,Colombo,Trincomalee,Southwest,Bus,SLTB,Northeast monsoon,9.29,27.5,66.0,237.4,30.0,NoIncident,78.0,600.0,207.6,1,6.9271,79.8612,8.5874,81.2152
2352,2024-10-19 21:00:00,2024-10-19,21:00:00,10,5,21,1,0,NoFestival,Trincomalee,Anuradhapura,East,Train,Sri Lanka Railways,Northeast monsoon,0.0,30.9,79.6,94.4,146.0,NoIncident,22.0,114.5,16.7,0,8.5874,81.2152,8.3114,80.4037
1371,2025-12-28 12:00:00,2025-12-28,12:00:00,12,6,12,1,0,Christmas/New Year,Colombo,Galle,Southwest,Motorcycle,Private,Northeast monsoon,4.62,27.2,79.9,107.0,1.0,NoIncident,70.0,233.6,109.6,1,6.9271,79.8612,6.032,80.2168
1058,2025-08-24 20:00:00,2025-08-24,20:00:00,8,6,20,1,0,NoFestival,Anuradhapura,Ratnapura,NorthCentral,Motorcycle,Private,Southwest monsoon,0.0,28.8,75.0,178.6,1.0,NoIncident,19.0,248.4,30.4,0,8.3114,80.4037,6.7056,80.3847
4817,2025-10-14 23:00:00,2025-10-14,23:00:00,10,1,23,0,0,NoFestival,Ratnapura,Batticaloa,Southwest,Train,Sri Lanka Railways,Northeast monsoon,6.7,29.3,83.5,183.6,195.0,NoIncident,37.0,266.1,74.9,1,6.7056,80.3847,7.717,81.7
200,2024-06-17 00:00:00,2024-06-17,00:00:00,6,0,0,0,0,NoFestival,Colombo,Trincomalee,Southwest,Bus,Private,Southwest monsoon,13.17,29.1,76.0,237.4,39.0,NoIncident,76.0,600.0,135.1,1,6.9271,79.8612,8.5874,81.2152
2281,2024-09-27 16:00:00,2024-09-27,16:00:00,9,4,16,0,0,NoFestival,Kurunegala,Anuradhapura,Northwest,Private vehicle,Private,Southwest monsoon,0.0,29.4,71.2,91.9,1.0,NoIncident,47.0,158.1,49.9,0,7.4863,80.3623,8.3114,80.4037
4750,2024-01-13 14:00:00,2024-01-13,14:00:00,1,5,14,1,0,NoFestival,Jaffna,Colombo,North,Bus,SLTB,Northeast monsoon,0.0,28.2,64.5,304.6,43.0,NoIncident,18.0,600.0,25.1,0,9.6615,80.0255,6.9271,79.8612
2221,2024-08-30 17:00:00,2024-08-30,17:00:00,8,4,17,0,1,NoFestival,Colombo,Anuradhapura,Southwest,Bus,SLTB,Southwest monsoon,0.0,29.9,69.4,165.1,39.0,NoIncident,86.0,600.0,326.0,1,6.9271,79.8612,8.3114,80.4037
4772,2024-04-02 06:00:00,2024-04-02,06:00:00,4,1,6,0,0,NoFestival,Batticaloa,Kandy,East,Bus,Private,Inter-monsoon,7.03,30.4,70.2,126.8,40.0,NoIncident,37.0,203.7,55.3,0,7.717,81.7,7.2906,80.6337
2820,2024-09-20 22:00:00,2024-09-20,22:00:00,9,4,22,0,0,NoFestival,Negombo,Colombo,Southwest,Bus,SLTB,Southwest monsoon,30.65,29.4,81.2,31.4,40.0,NoIncident,60.0,100.6,45.0,0,7.2083,79.8358,6.9271,79.8612
3151,2024-10-18 09:00:00,2024-10-18,09:00:00,10,4,9,0,1,NoFestival,Kurunegala,Ratnapura,Northwest,Train,Sri Lanka Railways,Northeast monsoon,6.5,30.4,81.7,86.8,336.0,NoIncident,49.0,146.1,51.5,0,7.4863,80.3623,6.7056,80.3847
4257,2025-08-04 21:00:00,2025-08-04,21:00:00,8,0,21,0,0,NoFestival,Batticaloa,Trincomalee,East,Tuk-tuk,Private,Southwest monsoon,0.0,32.1,72.1,110.5,1.0,NoIncident,13.0,246.4,11.3,0,7.717,81.7,8.5874,81.2152
3108,2025-02-25 23:00:00,2025-02-25,23:00:00,2,1,23,0,0,NoFestival,Kandy,Kurunegala,Central,Tuk-tuk,Private,Inter-monsoon,21.46,25.2,67.2,37.0,2.0,NoIncident,46.0,127.7,43.3,0,7.2906,80.6337,7.4863,80.3623
1974,2024-07-19 03:00:00,2024-07-19,03:00:00,7,4,3,0,0,NoFestival,Colombo,Batticaloa,Southwest,Tuk-tuk,Private,Southwest monsoon,48.62,30.6,84.7,221.0,1.0,NoIncident,86.0,600.0,60.4,1,6.9271,79.8612,7.717,81.7
1376,2025-04-05 21:00:00,2025-04-05,21:00:00,4,5,21,1,0,NoFestival,Trincomalee,Galle,East,Tuk-tuk,Private,Inter-monsoon,4.78,30.2,78.4,304.7,2.0,NoIncident,17.0,600.0,-5.0,0,8.5874,81.2152,6.032,80.2168
3969,2025-05-02 13:00:00,2025-05-02,13:00:00,5,4,13,0,0,NoFestival,Anuradhapura,Batticaloa,NorthCentral,Bus,SLTB,Southwest monsoon,,29.9,60.7,157.3,43.0,NoIncident,36.0,243.2,55.1,0,8.3114,80.4037,7.717,81.7
4063,2025-07-03 22:00:00,2025-07-03,22:00:00,7,3,22,0,0,NoFestival,Kurunegala,Anuradhapura,Northwest,Bus,SLTB,Southwest monsoon,0.63,29.9,60.5,91.9,38.0,NoIncident,30.0,231.4,45.4,0,7.4863,80.3623,8.3114,80.4037
4446,2025-10-07 13:00:00,2025-10-07,13:00:00,10,1,13,0,0,NoFestival,Negombo,Anuradhapura,Southwest,Motorcycle,Private,Northeast monsoon,2.34,28.3,61.4,137.7,1.0,NoIncident,43.0,214.7,62.6,1,7.2083,79.8358,8.3114,80.4037
3558,2025-09-08 04:00:00,2025-09-08,04:00:00,9,0,4,0,0,NoFestival,Colombo,Jaffna,Southwest,Bus,Private,Southwest monsoon,0.0,29.3,73.6,304.6,,NoIncident,62.0,600.0,-5.0,0,6.9271,79.8612,9.6615,80.0255
965,2025-02-27 05:00:00,2025-02-27,05:00:00,2,3,5,0,0,NoFestival,Trincomalee,Colombo,East,Bus,Private,Inter-monsoon,0.0,29.5,66.7,237.4,38.0,NoIncident,31.0,467.2,94.4,1,8.5874,81.2152,6.9271,79.8612
180,2024-09-24 20:00:00,2024-09-24,20:00:00,9,1,20,0,0,NoFestival,Colombo,Kandy,Southwest,Bus,Private,Southwest monsoon,0.0,30.3,66.1,94.3,44.0,NoIncident,60.0,314.9,123.0,1,6.9271,79.8612,7.2906,80.6337
3699,2025-02-04 21:00:00,2025-02-04,21:00:00,2,1,21,0,0,NoFestival,Jaffna,Kurunegala,North,Motorcycle,Private,Inter-monsoon,0.0,31.2,63.0,244.7,1.0,NoIncident,25.0,600.0,-5.0,0,9.6615,80.0255,7.4863,80.3623
3822,2024-08-20 19:00:00,2024-08-20,19:00:00,8,1,19,0,1,NoFestival,Ratnapura,Anuradhapura,Southwest,Bus,SLTB,Southwest monsoon,13.84,28.8,73.7,178.6,52.0,NoIncident,69.0,600.0,237.2,1,6.7056,80.3847,8.3114,80.4037
4879,2024-02-23 16:00:00,2024-02-23,16:00:00,2,4,16,0,0,NoFestival,Anuradhapura,Batticaloa,NorthCentral,Bus,Private,Inter-monsoon,9.38,29.9,,157.3,41.0,NoIncident,36.0,378.3,96.1,1,8.3114,80.4037,7.717,81.7
3900,2024-07-10 21:00:00,2024-07-10,21:00:00,7,2,21,0,0,NoFestival,Kandy,Ratnapura,Central,Bus,SLTB,Southwest monsoon,4.81,24.7,72.9,70.6,61.0,NoIncident,46.0,186.8,61.5,1,7.2906,80.6337,6.7056,80.3847
4488,2025-06-15 15:00:00,2025-06-15,15:00:00,6,6,15,1,0,NoFestival,Galle,Ratnapura,Southwest,Bus,Private,Southwest monsoon,,31.4,79.9,77.2,46.0,NoIncident,61.0,432.3,233.7,1,6.032,80.2168,6.7056,80.3847
3239,2025-02-19 18:00:00,2025-02-19,18:00:00,2,2,18,0,1,NoFestival,Negombo,Galle,Southwest,Bus,Private,Inter-monsoon,0.0,29.9,73.7,137.4,36.0,Accident,72.0,600.0,314.6,1,7.2083,79.8358,6.032,80.2168
2975,2024-11-08 22:00:00,2024-11-08,22:00:00,11,4,22,0,0,NoFestival,Trincomalee,Anuradhapura,East,Train,Sri Lanka Railways,Northeast monsoon,10.54,30.0,81.5,94.4,185.0,NoIncident,47.0,153.8,58.7,0,8.5874,81.2152,8.3114,80.4037
3581,2024-09-29 04:00:00,2024-09-29,04:00:00,9,6,4,1,0,NoFestival,Kurunegala,Kandy,Northwest,Bus,SLTB,Southwest monsoon,2.52,29.7,70.1,37.0,70.0,NoIncident,21.0,73.9,9.5,0,7.4863,80.3623,7.2906,80.6337
2888,2025-10-02 02:00:00,2025-10-02,02:00:00,10,3,2,0,0,NoFestival,Colombo,Negombo,Southwest,Train,Sri Lanka Railways,Northeast monsoon,0.0,30.5,74.6,31.4,217.0,NoIncident,62.0,49.6,22.2,0,6.9271,79.8612,7.2083,79.8358
2576,2024-11-01 20:00:00,2024-11-01,20:00:00,11,4,20,0,0,NoFestival,Colombo,Batticaloa,Southwest,Train,Sri Lanka Railways,Northeast monsoon,15.51,29.2,60.7,221.0,212.0,NoIncident,75.0,434.3,224.3,1,6.9271,79.8612,7.717,81.7
1420,2025-03-25 08:00:00,2025-03-25,08:00:00,3,1,8,0,1,NoFestival,Ratnapura,Trincomalee,Southwest,Private vehicle,Private,Inter-monsoon,3.76,29.7,62.1,228.4,2.0,NoIncident,66.0,600.0,69.5,1,6.7056,80.3847,8.5874,81.2152
3908,2024-09-18 05:00:00,2024-09-18,05:00:00,9,2,5,0,0,NoFestival,Galle,Ratnapura,Southwest,Motorcycle,Private,Southwest monsoon,21.74,29.4,72.2,77.2,2.0,NoIncident,58.0,201.9,84.0,1,6.032,80.2168,6.7056,80.3847
4674,2025-12-06 19:00:00,2025-12-06,19:00:00,12,5,19,1,1,NoFestival,Colombo,Batticaloa,Southwest,Bus,Private,Northeast monsoon,0.0,28.0,73.5,221.0,40.0,NoIncident,82.0,600.0,251.4,1,6.9271,79.8612,7.717,81.7
4903,2025-08-20 05:00:00,2025-08-20,05:00:00,8,2,5,0,0,NoFestival,Kurunegala,Negombo,Northwest,Tuk-tuk,Private,Southwest monsoon,1.81,30.7,65.1,65.8,2.0,NoIncident,34.0,182.4,42.5,0,7.4863,80.3623,7.2083,79.8358
1861,2024-12-21 07:00:00,2024-12-21,07:00:00,12,5,7,1,1,Christmas/New Year,Trincomalee,Negombo,East,Train,Sri Lanka Railways,Northeast monsoon,11.28,29.7,77.8,215.9,301.0,NoIncident,41.0,255.4,73.9,1,8.5874,81.2152,7.2083,79.8358
9,2024-04-27 16:00:00,2024-04-27,16:00:00,4,5,16,1,0,NoFestival,Negombo,Ratnapura,Southwest,Bus,SLTB,Inter-monsoon,4.22,31.8,72.0,82.4,38.0,NoIncident,25.0,185.7,31.5,0,7.2083,79.8358,6.7056,80.3847
2895,2024-11-29 14:00:00,2024-11-29,14:00:00,11,4,14,0,0,NoFestival,Anuradhapura,Colombo,NorthCentral,Bus,SLTB,Northeast monsoon,15.3,31.2,72.2,165.1,29.0,NoIncident,38.0,481.0,136.0,1,8.3114,80.4037,6.9271,79.8612
2848,2025-07-07 12:00:00,2025-07-07,12:00:00,7,0,12,0,0,NoFestival,Kandy,Trincomalee,Central,Motorcycle,Private,Southwest monsoon,0.0,25.3,64.3,157.8,1.0,NoIncident,40.0,263.9,66.2,1,7.2906,80.6337,8.5874,81.2152
3665,2025-10-29 07:00:00,2025-10-29,07:00:00,10,2,7,0,1,NoFestival,Colombo,Kandy,Southwest,Train,Sri Lanka Railways,Northeast monsoon,0.0,28.5,64.0,94.3,214.0,NoIncident,86.0,214.9,121.1,1,6.9271,79.8612,7.2906,80.6337
145,2024-12-28 13:00:00,2024-12-28,13:00:00,12,5,13,1,0,Christmas/New Year,Jaffna,Colombo,North,Motorcycle,Private,Northeast monsoon,20.18,29.4,74.8,304.6,1.0,NoIncident,56.0,600.0,199.8,1,9.6615,80.0255,6.9271,79.8612
2105,2024-05-21 21:00:00,2024-05-21,21:00:00,5,1,21,0,0,NoFestival,Colombo,Galle,Southwest,Bus,Private,Southwest monsoon,,29.3,76.1,107.0,22.0,NoIncident,69.0,420.5,198.3,1,6.9271,79.8612,6.032,80.2168
3144,2024-05-25 17:00:00,2024-05-25,17:00:00,5,5,17,1,1,NoFestival,Galle,Trincomalee,Southwest,Bus,Private,Southwest monsoon,20.89,29.7,69.1,304.7,42.0,NoIncident,78.0,600.0,124.7,1,6.032,80.2168,8.5874,81.2152
842,2024-09-27 07:00:00,2024-09-27,07:00:00,9,4,7,0,1,NoFestival,Kandy,Anuradhapura,Central,Tuk-tuk,Private,Southwest monsoon,19.07,25.1,71.9,116.3,2.0,NoIncident,70.0,428.5,212.1,1,7.2906,80.6337,8.3114,80.4037
1129,2025-09-14 23:00:00,2025-09-14,23:00:00,9,6,23,1,0,NoFestival,Ratnapura,Trincomalee,Southwest,Private vehicle,Private,Southwest monsoon,14.18,29.8,73.3,228.4,2.0,NoIncident,30.0,370.4,90.6,1,6.7056,80.3847,8.5874,81.2152
152,2024-07-04 22:00:00,2024-07-04,22:00:00,7,3,22,0,0,NoFestival,Trincomalee,Ratnapura,East,Bus,SLTB,Southwest monsoon,4.81,30.3,79.8,228.4,34.0,NoIncident,30.0,471.6,103.2,1,8.5874,81.2152,6.7056,80.3847
3592,2025-12-27 09:00:00,2025-12-27,09:00:00,12,5,9,1,1,Christmas/New Year,Jaffna,Kandy,North,Bus,SLTB,Northeast monsoon,6.42,30.6,71.1,272.0,37.0,NoIncident,64.0,600.0,30.4,0,9.6615,80.0255,7.2906,80.6337
1053,2024-12-16 07:00:00,2024-12-16,07:00:00,12,0,7,0,1,NoFestival,Kurunegala,Colombo,Northwest,Train,Sri Lanka Railways,Northeast monsoon,0.0,29.9,66.2,83.2,141.0,NoIncident,64.0,132.0,55.4,0,7.4863,80.3623,6.9271,79.8612
1591,2024-07-09 04:00:00,2024-07-09,04:00:00,7,1,4,0,0,NoFestival,Negombo,Jaffna,Southwest,Private vehicle,Private,Southwest monsoon,2.95,28.1,78.5,273.6,1.0,NoIncident,30.0,477.8,98.1,1,7.2083,79.8358,9.6615,80.0255
3009,2024-12-29 10:00:00,2024-12-29,10:00:00,12,6,10,1,0,Christmas/New Year,Kurunegala,Kandy,Northwest,Motorcycle,Private,Northeast monsoon,0.0,27.3,72.8,37.0,1.0,NoIncident,27.0,72.1,21.3,0,7.4863,80.3623,7.2906,80.6337
2030,2024-01-03 00:00:00,2024-01-03,00:00:00,1,2,0,0,0,NoFestival,Colombo,Kandy,Southwest,Train,Sri Lanka Railways,Northeast monsoon,16.67,29.3,69.3,94.3,211.0,NoIncident,69.0,160.3,78.4,1,6.9271,79.8612,7.2906,80.6337
3419,2025-01-24 11:00:00,2025-01-24,11:00:00,1,4,11,0,0,NoFestival,Anuradhapura,Kurunegala,NorthCentral,Bus,Private,Northeast monsoon,20.54,27.2,83.0,91.9,38.0,NoIncident,49.0,259.4,98.2,1,8.3114,80.4037,7.4863,80.3623
1808,2025-06-20 17:00:00,2025-06-20,17:00:00,6,4,17,0,1,NoFestival,Batticaloa,Negombo,East,Private vehicle,Private,Southwest monsoon,11.47,30.7,69.9,213.2,1.0,NoIncident,53.0,414.4,152.2,1,7.717,81.7,7.2083,79.8358
2697,2025-11-28 09:00:00,2025-11-28,09:00:00,11,4,9,0,1,NoFestival,Trincomalee,Anuradhapura,East,Private vehicle,Private,Northeast monsoon,34.21,27.9,75.2,94.4,2.0,NoIncident,68.0,265.5,133.8,1,8.5874,81.2152,8.3114,80.4037
3040,2024-04-23 13:00:00,2024-04-23,13:00:00,4,1,13,0,0,NoFestival,Trincomalee,Kandy,East,Motorcycle,Private,Inter-monsoon,1.74,29.4,68.8,157.8,1.0,NoIncident,17.0,167.3,23.0,0,8.5874,81.2152,7.2906,80.6337
473,2024-04-15 07:00:00,2024-04-15,07:00:00,4,0,7,0,1,Sinhala & Tamil New Year,Colombo ,Jaffna,Southwest,Bus,SLTB,Inter-monsoon,16.51,29.0,70.6,304.6,18.0,NoIncident,87.0,600.0,102.3,1,6.9271,79.8612,9.6615,80.0255
3290,2025-03-23 04:00:00,2025-03-23,04:00:00,3,6,4,1,0,NoFestival,Kandy,Anuradhapura,Central,Private vehicle,Private,Inter-monsoon,10.09,27.3,67.4,116.3,2.0,NoIncident,44.0,213.7,73.0,1,7.2906,80.6337,8.3114,80.4037
4075,2024-07-20 05:00:00,2024-07-20,05:00:00,7,5,5,1,0,NoFestival,Negombo,Ratnapura,Southwest,Bus,SLTB,Southwest monsoon,13.31,28.8,76.5,82.4,44.0,NoIncident,59.0,228.0,96.4,1,7.2083,79.8358,6.7056,80.3847
3497,2024-05-01 15:00:00,2024-05-01,15:00:00,5,2,15,0,0,NoFestival,Kurunegala,Negombo,Northwest,Motorcycle,Private,Southwest monsoon,0.0,27.4,60.6,65.8,1.0,NoIncident,43.0,127.7,37.1,0,7.4863,80.3623,7.2083,79.8358
280,2025-12-07 16:00:00,2025-12-07,16:00:00,12,6,16,1,0,NoFestival,Batticaloa,Kandy,East,Bus,SLTB,Northeast monsoon,47.22,28.0,77.8,126.8,43.0,NoIncident,46.0,458.2,198.5,1,7.717,81.7,7.2906,80.6337
1742,2024-05-29 06:00:00,2024-05-29,06:00:00,5,2,6,0,0,NoFestival,Colombo,Batticaloa,Southwest,Private vehicle,Private,Southwest monsoon,0.0,29.9,75.5,221.0,3.0,NoIncident,69.0,600.0,262.4,1,6.9271,79.8612,7.717,81.7
4625,2024-10-31 16:00:00,2024-10-31,16:00:00,10,3,16,0,0,NoFestival,Batticaloa,Kandy,East,Bus,Private,Northeast monsoon,1.84,31.1,,126.8,36.0,NoIncident,51.0,275.5,88.3,1,7.717,81.7,7.2906,80.6337
2887,2024-05-26 20:00:00,2024-05-26,20:00:00,5,6,20,1,0,NoFestival,Kurunegala,Colombo,Northwest,Train,Sri Lanka Railways,Southwest monsoon,4.9,28.9,79.4,83.2,265.0,NoIncident,43.0,98.7,29.8,0,7.4863,80.3623,6.9271,79.8612
1942,2024-11-05 06:00:00,2024-11-05,06:00:00,11,1,6,0,0,NoFestival,Kandy,Anuradhapura,Central,Train,Sri Lanka Railways,Northeast monsoon,0.0,25.0,,116.3,213.0,NoIncident,46.0,117.6,31.6,0,7.2906,80.6337,8.3114,80.4037
101,2025-12-03 09:00:00,2025-12-03,09:00:00,12,2,9,0,1,NoFestival,Negombo,Kurunegala,Southwest,Tuk-tuk,Private,Northeast monsoon,1.42,27.2,79.1,65.8,2.0,NoIncident,44.0,164.5,,0,7.2083,79.8358,7.4863,80.3623
2805,2025-05-07 17:00:00,2025-05-07,17:00:00,5,2,17,0,1,NoFestival,Ratnapura,Colombo,Southwest,Bus,SLTB,Southwest monsoon,0.0,30.6,,62.8,47.0,NoIncident,59.0,168.0,65.1,1,6.7056,80.3847,6.9271,79.8612
3571,2024-03-11 14:00:00,2024-03-11,14:00:00,3,0,14,0,0,NoFestival,Jaffna,Galle,North,Private vehicle,Private,Inter-monsoon,5.24,29.8,67.0,404.1,3.0,NoIncident,33.0,592.2,138.2,1,9.6615,80.0255,6.032,80.2168
3685,2025-08-08 05:00:00,2025-08-08,05:00:00,8,4,5,0,0,NoFestival,Colombo,Galle,Southwest,Motorcycle,Private,Southwest monsoon,2.66,30.4,70.5,107.0,1.0,NoIncident,65.0,242.5,104.8,1,6.9271,79.8612,6.032,80.2168
3662,2024-09-25 18:00:00,2024-09-25,18:00:00,9,2,18,0,1,NoFestival,Jaffna,Trincomalee,North,Tuk-tuk,Private,Southwest monsoon,0.0,28.4,68.1,177.0,2.0,NoIncident,57.0,600.0,181.0,1,9.6615,80.0255,8.5874,81.2152
531,2025-06-28 07:00:00,2025-06-28,07:00:00,6,5,7,1,1,NoFestival,Kurunegala,Colombo,Northwest,Bus,Private,Southwest monsoon,0.0,28.7,,83.2,20.0,NoIncident,56.0,253.9,92.4,1,7.4863,80.3623,6.9271,79.8612
1887,2025-09-25 08:00:00,2025-09-25,08:00:00,9,3,8,0,1,NoFestival,Galle,Kurunegala,Southwest,Tuk-tuk,Private,Southwest monsoon,45.18,30.4,74.8,162.5,1.0,NoIncident,86.0,600.0,278.1,1,6.032,80.2168,7.4863,80.3623
682,2025-07-11 07:00:00,2025-07-11,07:00:00,7,4,7,0,1,NoFestival,Negombo,Kurunegala,Southwest,Private vehicle,Private,Southwest monsoon,12.33,27.1,74.6,65.8,1.0,NoIncident,70.0,179.8,89.2,1,7.2083,79.8358,7.4863,80.3623
3795,2025-04-01 00:00:00,2025-04-01,00:00:00,4,1,0,0,0,NoFestival,Kandy,Colombo,Central,Train,Sri Lanka Railways,Inter-monsoon,2.56,26.5,69.8,94.3,204.0,NoIncident,61.0,122.3,48.1,0,7.2906,80.6337,6.9271,79.8612
3945,2024-11-02 23:00:00,2024-11-02,23:00:00,11,5,23,1,0,NoFestival,Ratnapura,Anuradhapura,Southwest,Train,Sri Lanka Railways,Northeast monsoon,13.32,29.1,73.7,178.6,93.0,NoIncident,42.0,200.0,65.0,1,6.7056,80.3847,8.3114,80.4037
4667,2024-02-19 00:00:00,2024-02-19,00:00:00,2,0,0,0,0,NoFestival,Galle,Negombo,Southwest,Motorcycle,Private,Inter-monsoon,27.34,30.1,84.5,137.4,1.0,NoIncident,63.0,222.2,103.1,1,6.032,80.2168,7.2083,79.8358
2019,2025-06-27 17:00:00,2025-06-27,17:00:00,6,4,17,0,1,NoFestival,Batticaloa,Kurunegala,East,Bus,SLTB,Southwest monsoon,0.0,28.1,67.8,149.7,40.0,NoIncident,55.0,600.0,173.6,1,7.717,81.7,7.4863,80.3623
1097,2024-04-07 19:00:00,2024-04-07,19:00:00,4,6,19,1,1,NoFestival,Galle,Batticaloa,Southwest,Private vehicle,Private,Inter-monsoon,23.48,30.3,87.9,248.8,1.0,NoIncident,71.0,600.0,236.7,1,6.032,80.2168,7.717,81.7
830,2024-11-18 17:00:00,2024-11-18,17:00:00,11,0,17,0,1,NoFestival,Galle,Colombo,Southwest,Private vehicle,Private,Northeast monsoon,5.11,28.4,82.9,107.0,2.0,NoIncident,68.0,600.0,426.8,1,6.032,80.2168,6.9271,79.8612
